Year,Xpath,Type,Description,Line,MinOccur,MaxOccur
2013,/Return/ReturnData/IRS990/OfficeExpensesGrp,Form990PartIXGroup2Type,Office expenses,Part IX Line 13,0,
2013,/Return/ReturnData/IRS990/PYProgramServiceRevenueAmt,USAmountType,Program service revenue - prior year,Part I Line 9,0,
2013,/Return/ReturnData/IRS990/CYOtherRevenueAmt,USAmountType,Other revenue - current year,Part I Line 11,1,
2013,/Return/ReturnData/IRS990/VotingMembersGoverningBodyCnt,IntegerNNType,Number voting members governing body,Part I Line 3,1,
2013,/Return/ReturnData/IRS990/ProhibitedTaxShelterTransInd,BooleanType,Prohibited tax shelter transaction?,Part V Line 5a,1,
2013,/Return/ReturnData/IRS990/LandBldgEquipBasisNetGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,
2013,/Return/ReturnData/IRS990/OtherChangesInNetAssetsAmt,USAmountType,Other changes in net assets or fund balances,Part XI Line 9,0,
2013,/Return/ReturnData/IRS990/UnrestrictedNetAssetsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/WebsiteAddressTxt,LineExplanationType,Web site,J,0,
2013,/Return/ReturnData/IRS990/InformationTechnologyGrp,Form990PartIXGroup2Type,Information technology,Part IX Line 14,0,
2013,/Return/ReturnData/IRS990/CYSalariesCompEmpBnftPaidAmt,USAmountType,"Salaries, etc - current year",Part I Line 15,1,
2013,/Return/ReturnData/IRS990/TrnsfrExmptNonChrtblRltdOrgInd,BooleanType,Any transfers to exempt non-charitable org?,Part IV Line 36,0,
2013,/Return/ReturnData/IRS990/IntangibleAssetsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/WhistleblowerPolicyInd,BooleanType,Whistleblower policy?,Part VI Section B Line 13,1,
2013,/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp,Form990PartIXGroup2Type,"Compensation of current officers, directors, and key employees",Part IX Line 5,0,
2013,/Return/ReturnData/IRS990/ContractorCompensationGrp/ServicesDesc,LineExplanationType,Description of services,Part VII Section B Line 1(B),0,
2013,/Return/ReturnData/IRS990/ReceivablesFromOfficersEtcGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,
2013,/Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/SubjectToProxyTaxInd,BooleanType,Subject to proxy tax?,Part IV Line 5,0,
2013,/Return/ReturnData/IRS990/MethodOfAccountingCashInd,CheckboxType,Method of accounting - Cash,Part XII Line 1,,
2013,/Return/ReturnData/IRS990/CostOfGoodsSoldAmt,USAmountType,Less cost of goods sold,Part VIII Line 10b,0,
2013,/Return/ReturnData/IRS990/USAddress,USAddressType,Address of principal officer - US,F,,
2013,/Return/ReturnData/IRS990/PYRevenuesLessExpensesAmt,USAmountType,Revenues less expenses - prior year,Part I Line 19,0,
2013,/Return/ReturnData/IRS990/AmendedReturnInd,CheckboxType,Indicates this return is an amended return,B,0,
2013,/Return/ReturnData/IRS990/ForeignCountryCd,CountryType,Name of foreign country,Part V Line 4b,0,100
2013,/Return/ReturnData/IRS990/GamingDirectExpensesAmt,USAmountType,Direct expenses,Part VIII Line 9b,0,
2013,/Return/ReturnData/IRS990/MiscellaneousRevenueGrp,Form990PartVIIIGroup3Type,Other miscellaneous revenue,Part VIII Line 11d,0,
2013,/Return/ReturnData/IRS990/OtherOrganizationDsc,LineExplanationType,Type of organization - other description,K,0,
2013,/Return/ReturnData/IRS990/LobbyingActivitiesInd,BooleanType,Lobbying activities?,Part IV Line 4,0,
2013,/Return/ReturnData/IRS990/TypeOfOrganizationTrustInd,CheckboxType,Type of organization - trust,K,0,
2013,/Return/ReturnData/IRS990/ReceivablesFromOfficersEtcGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/PersonNm,PersonNameType,Name - Person,Part VII Section A Line 1a A,,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActy3Grp/ExpenseAmt,USAmountType,Expense,Part III,0,
2013,/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorName/BusinessName,BusinessNameType,Name - Business,Part VII Section B Line 1(A),,
2013,/Return/ReturnData/IRS990/MinutesOfGoverningBodyInd,BooleanType,Minutes of governing body?,Part VI Section A Line 8a,1,
2013,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/FormerOfcrDirectorTrusteeInd,CheckboxType,Former,Part VII Section A Line 1a C,0,
2013,/Return/ReturnData/IRS990/GrossAmountSalesAssetsGrp/SecuritiesAmt,USAmountType,Securities amount,Part VIII Column (i),0,
2013,/Return/ReturnData/IRS990/InvestmentsProgramRelatedGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/OfficerMailingAddressInd,BooleanType,Officer mailing address?,Part VI Section A Line 9,1,
2013,/Return/ReturnData/IRS990/PYExcessBenefitTransInd,BooleanType,Prior excess benefit transaction?,Part IV Line 25b,0,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActy3Grp/Desc,ExplanationType,Description,Part III,0,
2013,/Return/ReturnData/IRS990/CollectionsOfArtInd,BooleanType,Collections of art?,Part IV Line 8,1,
2013,/Return/ReturnData/IRS990/TotalJointCostsGrp,Form990PartIXGroup2Type,Total joint costs,Part IX Line 26,0,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActy3Grp/GrantAmt,USAmountType,Grants,Part III,0,
2013,/Return/ReturnData/IRS990/AuditCommitteeInd,BooleanType,Does the organization have an audit committee?,Part XII Line 2c,0,
2013,/Return/ReturnData/IRS990/MembersAndShrGrossIncomeAmt,USAmountType,Gross income from members,Part V Line 11a,0,
2013,/Return/ReturnData/IRS990/GainOrLossGrp/SecuritiesAmt,USAmountType,Securities amount,Part VIII Column (i),0,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActy3Grp/RevenueAmt,USAmountType,Revenue,Part III,0,
2013,/Return/ReturnData/IRS990/OtherInd,CheckboxType,Other (Explain in Schedule O),Part VI Section C Line 18,0,
2013,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OfficerInd,CheckboxType,Officer,Part VII Section A Line 1a C,0,
2013,/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),1,
2013,/Return/ReturnData/IRS990/PYBenefitsPaidToMembersAmt,USAmountType,Benefits paid to members - prior year,Part I Line 14,0,
2013,/Return/ReturnData/IRS990/BusinessRlnWithFamMemInd,BooleanType,Business relationship thru family member?,Part IV Line 28b,1,
2013,/Return/ReturnData/IRS990/PartialLiquidationInd,BooleanType,Partial liquidation?,Part IV Line 32,1,
2013,/Return/ReturnData/IRS990/Organization527Ind,CheckboxType,Indicates a 527 organization,I,,
2013,/Return/ReturnData/IRS990/SavingsAndTempCashInvstGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,
2013,/Return/ReturnData/IRS990/InvestmentsPubTradedSecGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/ReportOtherLiabilitiesInd,BooleanType,Balance sheet other liabilities amounts reported?,Part IV Line 11e,1,
2013,/Return/ReturnData/IRS990/FSAuditedBasisGrp/SeparateBasisFinclStmtInd,CheckboxType,Financial statement issued on separate basis,Part XII Lines 2a and 2b,,
2013,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/ReportableCompFromRltdOrgAmt,USAmountType,Reportable compensation from related organizations,Part VII Section A Line 1a E,0,
2013,/Return/ReturnData/IRS990/RevenueAmt,USAmountType,Revenue,Part III Line 4a,0,
2013,/Return/ReturnData/IRS990/RoyaltiesRevenueGrp,Form990PartVIIIGroup3Type,"Other revenue, royalties",Part VIII Line 5,0,
2013,/Return/ReturnData/IRS990/IncmFromInvestBondProceedsGrp,Form990PartVIIIGroup3Type,Income from investment of bond proceeds,Part VIII Line 4,0,
2013,/Return/ReturnData/IRS990/RtnEarnEndowmentIncmOthFndsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/AverageHoursPerWeekRltdOrgRt,xsd:decimal,Average hours per week for related organizations,Part VII Section A Line 1a B,0,
2013,/Return/ReturnData/IRS990/EmployeeCnt,CountType,Number of employees,Part V Line 2a,1,
2013,/Return/ReturnData/IRS990/IncludeFIN48FootnoteInd,BooleanType,Balance sheet footnote for liability under FIN 48?,Part IV Line 11f,1,
2013,/Return/ReturnData/IRS990/AllAffiliatesIncludedInd,BooleanType,All affiliates included?,H(b),0,
2013,/Return/ReturnData/IRS990/Form8886TFiledInd,BooleanType,Form 8886-T filed?,Part V Line 5c,0,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActy2Grp/ExpenseAmt,USAmountType,Expense,Part III,0,
2013,/Return/ReturnData/IRS990/SignificantChangeInd,BooleanType,Significant change?,Part III Line 3,0,
2013,/Return/ReturnData/IRS990/NetIncomeFromGamingGrp,Form990PartVIIIGroup3Type,Net income from gaming,Part VIII Line 9c,0,
2013,/Return/ReturnData/IRS990/PYOtherExpensesAmt,USAmountType,Other expenses - prior year,Part I Line 17,0,
2013,/Return/ReturnData/IRS990/OwnWebsiteInd,CheckboxType,Own website,Part VI Section C Line 18,0,
2013,/Return/ReturnData/IRS990/TotalOtherProgSrvcRevenueAmt,USAmountType,Total of other program service revenue,Part III Line 4d,0,
2013,/Return/ReturnData/IRS990/Form8899Filedind,BooleanType,Form 8899 filed?,Part V Line 7g,0,
2013,/Return/ReturnData/IRS990/LicensedMoreThanOneStateInd,BooleanType,Is the organization licensed to issue qualified health plans in more than one state?,Part V Line 13a,0,
2013,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName,BusinessNameType,Name - Business,Part VII Section A Line 1a A,,
2013,/Return/ReturnData/IRS990/TerminateOperationsInd,BooleanType,Terminated?,Part IV Line 31,1,
2013,/Return/ReturnData/IRS990/TravelGrp,Form990PartIXGroup2Type,Travel,Part IX Line 17,0,
2013,/Return/ReturnData/IRS990/DistributionToDonorInd,BooleanType,Distribution to donor?,Part V Line 9b,0,
2013,/Return/ReturnData/IRS990/TotalAssetsGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),1,
2013,/Return/ReturnData/IRS990/LegalDomicileStateCd,StateType,State of legal domicile,M,,
2013,/Return/ReturnData/IRS990/PensionPlanContributionsGrp,Form990PartIXGroup2Type,Pension plan contributions,Part IX Line 8,0,
2013,/Return/ReturnData/IRS990/QuidProQuoContriDisclInd,BooleanType,Quid pro quo disclosure?,Part V Line 7b,0,
2013,/Return/ReturnData/IRS990/UponRequestInd,CheckboxType,Upon request,Part VI Section C Line 18,0,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActyOtherGrp/Desc,ExplanationType,Description,Part III,0,
2013,/Return/ReturnData/IRS990/QuidProQuoContributionsInd,BooleanType,Quid pro quo contributions?,Part V Line 7a,0,
2013,/Return/ReturnData/IRS990/UnsecuredNotesLoansPayableGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/GainOrLossGrp/OtherAmt,USAmountType,Other amount,Part VIII Column (ii),0,
2013,/Return/ReturnData/IRS990/MortgNotesPyblScrdInvstPropGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/ScheduleORequiredInd,BooleanType,Governing body and public disclosure explained in Schedule O?,Part IV Line 38,1,
2013,/Return/ReturnData/IRS990/OthNotesLoansReceivableNetGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActy2Grp/ActivityCd,IntegerNNType,Activity code,Part III,0,
2013,/Return/ReturnData/IRS990/InfoInScheduleOPartVIInd,CheckboxType,Schedule O contains a response to a question in Part VI,Part VI,0,
2013,/Return/ReturnData/IRS990/RtnEarnEndowmentIncmOthFndsGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,
2013,/Return/ReturnData/IRS990/NetIncmFromFundraisingEvtGrp/ExclusionAmt,USAmountType,"Excluded by section 512, 513, or 514: amount",Part VIII Column (D),0,
2013,/Return/ReturnData/IRS990/RentalIncomeOrLossGrp/PersonalAmt,USAmountType,Amount,Part VIII Column (ii),0,
2013,/Return/ReturnData/IRS990/OthNotesLoansReceivableNetGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,
2013,/Return/ReturnData/IRS990/PermanentlyRstrNetAssetsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/TotalOtherProgSrvcExpenseAmt,USAmountType,Total of other program service expense,Part III Line 4d,0,
2013,/Return/ReturnData/IRS990/AccountantCompileOrReviewInd,BooleanType,Accountant provide compilation or review?,Part XII Line 2a,1,
2013,/Return/ReturnData/IRS990/DeferredRevenueGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/TotalLiabilitiesEOYAmt,USAmountType,"Total Liabilities, EOY",Part I Line 21,1,
2013,/Return/ReturnData/IRS990/PrincipalOfficerNm,PersonNameType,Name of principal officer - Person,F,,
2013,/Return/ReturnData/IRS990/GrossRentsGrp/RealAmt,USAmountType,Real amount,Part VIII Column (i),0,
2013,/Return/ReturnData/IRS990/ContractTerminationInd,CheckboxType,Termination or contraction,Part I Line 2,0,
2013,/Return/ReturnData/IRS990/TotalAssetsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),1,
2013,/Return/ReturnData/IRS990/CntrctRcvdGreaterThan100KCnt,CountType,Number of contractors greater than $100K,Part VII Section B Line 2 ,0,
2013,/Return/ReturnData/IRS990/ReportInvestmentsOtherSecInd,BooleanType,Balance sheet investments - other securities amounts reported?,Part IV Line 11b,1,
2013,/Return/ReturnData/IRS990/FundraisingDirectExpensesAmt,USAmountType,Direct expenses,Part VIII Line 8b,0,
2013,/Return/ReturnData/IRS990/GovernmentGrantsAmt,USAmountType,Government grants (contributions),Part VIII Line 1e,0,
2013,/Return/ReturnData/IRS990/ProgSrvcAccomActy2Grp/GrantAmt,USAmountType,Grants,Part III,0,
2013,/Return/ReturnData/IRS990/RoyaltiesGrp,Form990PartIXGroup2Type,Royalties,Part IX Line 15,0,
2013,/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/Desc,LineExplanationType,Description,,0,
2013,/Return/ReturnData/IRS990/SavingsAndTempCashInvstGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,
2013,/Return/ReturnData/IRS990/TotalEmployeeCnt,IntegerNNType,total Number employees,Part I Line 5,1,
2013,/Return/ReturnData/IRS990/DeductibleArtContributionInd,BooleanType,"Deductible contributions of art, etc?",Part IV Line 30,1,
2013,/Return/ReturnData/IRS990/FSAuditedBasisGrp/ConsolAndSepBasisFinclStmtInd,CheckboxType,Financial statement issued on consolidated and separate basis,Part XII Lines 2a and 2b,,
2013,/Return/ReturnData/IRS990/FundraisingActivitiesInd,BooleanType,Fundraising activities?,Part IV Line 18,1,
2013,/Return/ReturnData/IRS990/OtherWebsiteInd,CheckboxType,Other website,Part VI Section C Line 18,0,
2013,/Return/ReturnData/IRS990ScheduleB/Organization4947a1NotPFInd,CheckboxType,Indicates a 4947(a)(1) organization not treated as a private foundation,,,
2013,/Return/ReturnData/IRS990ScheduleB/CharitableContributionsDetail/ContributorNum,IntegerNNType,Contributor number from Part I,Part III Column (a),,
2013,/Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/ContributorForeignAddress,ForeignAddressType,Contributor address - Foreign,Part I Column (b),,
2013,/Return/ReturnData/IRS990ScheduleB/CharitableContributionsDetail/GiftPurposeTxt,LineExplanationType,Purpose of gift,Part III Column (b),,
2013,/Return/ReturnData/IRS990ScheduleB/GeneralRuleInd,CheckboxType,"For organizations filing Form 990, or 990-EZ that received, during the year, $5000 or more (in money or property) from any one contributor",,0,
2013,/Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/Paid527j1Ind,CheckboxType,Pd. 527(j)(1),Part I Column (b),,
2013,/Return/ReturnData/IRS990ScheduleB/Organization4947a1TrtdPFInd,CheckboxType,Organization 4947(a)(1) treated as PF,,,
2013,/Return/ReturnData/IRS990ScheduleB/Organization501cInd,CheckboxType,Indicates a 501(c) organization,,,
2013,/Return/ReturnData/IRS990ScheduleB/Organization527Ind,CheckboxType,Indicates a 527 organization,,,
2013,/Return/ReturnData/IRS990ScheduleB/CharitableContributionsDetail/TransfereeNameBusiness,BusinessNameType,Transferee name - Business,Part III Column (e),,
2013,/Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/PersonContributionInd,CheckboxType,Type of contribution - Person,Part I Column (d),0,
2013,/Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/NoncashContributionInd,CheckboxType,Type of contribution - Noncash,Part I Column (d),0,
2013,/Return/ReturnData/IRS990ScheduleB/Organization501c3ExemptPFInd,CheckboxType,Organization 501(c)(3) exempt PF,,,
2013,/Return/ReturnData/IRS990ScheduleB/CharitableContributionsDetail/TransfereeUSAddress,USAddressType,Transferee address - US,Part III Column (e),,
2013,/Return/ReturnData/IRS990ScheduleB/TotalUnder1000ContributionsAmt,USAmountNNType,"Total of contributions of $1,000 or less",Part III,0,
2013,/Return/ReturnData/IRS990ScheduleB/Organization501c3TaxablePFInd,CheckboxType,Indicates a 501(c)(3) taxable private foundation,,,
2013,/Return/ReturnData/IRS990ScheduleB/SpclRuleMetOne3rdSuprtTestInd,CheckboxType,"For a section 501(c)(3) organization filing Form 990, or Form 990-EZ, that met the 33 1/3 % support test of the regulations under sections 509(a)(1)/170(b)(1)(A)(vi) and received from any one contributor, during the year, a contribution of the greater of $5,000 or 2% of the amount on line 1 of these forms",,0,
2013,/Return/ReturnData/IRS990ScheduleB/ContributorInformationGrp/PayrollContributionInd,CheckboxType,Type of contribution - Payroll,Part I Column (d),0,
2013,/Return/ReturnData/IRS990ScheduleB/CharitableContributionsDetail/RlnOfTransferorToTransfereeTxt,LineExplanationType,Relationship of transferor to transferee,Part III Column (e),0,
2013,/Return/ReturnData/IRS990ScheduleB/TotContriRcvdMore1000Ind,CheckboxType,"For a section 501(c)(7), (8), or (10) organization filing Form 990, or Form 990-EZ, that received from any one contributor, during the year, aggregate contributions or bequests of more than $1,000 for use exclusively for religious, charitable, scientific, literary, or educational purposes, or the prevention of cruelty to children or animals",,0,
2013,/Return/ReturnData/IRS990ScheduleB/NonCashPropertyContributionGrp/NoncashPropertyDesc,LineExplanationType,Description of noncash property given,Part II Column (b),,
2013,/Return/ReturnData/IRS990ScheduleB/NonCashPropertyContributionGrp/ReceivedDt,DateType,Date received,Part II Column (d),0,
2013,/Return/ReturnData/IRS990ScheduleB/CharitableContributionsDetail/TransfereeForeignAddress,ForeignAddressType,Transferee address - Foreign,Part III Column (e),,
2013,/Return/ReturnData/IRS990ScheduleB/CharitableContributionsDetail/TransfereeNameIndividual,PersonNameType,Transferee name - Individual,Part III Column (e),,
2013,/Return/ReturnData/IRS990ScheduleB/TotContriRcvdUpTo1000Ind,CheckboxType,"For a section 501(c)(7), (8), or (10) organization filing Form 990, or Form 990-EZ, that received from any one contributor, during the year, some contributions for use exclusively for religious, charitable, etc., purposes, but these contributions did not aggregate to more than $1,000",,0,
